"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2007","Poland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","491.7",""
"2007","Poland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","11,088.8",""
"2007","Portugal","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Portugal","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","976.3",""
"2007","Portugal","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Portugal","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Portugal","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Romania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","6,884",""
"2007","Romania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,493",""
"2007","Romania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,099",""
"2007","Romania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","774",""
"2007","Romania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","6,884",""
"2007","Slovenia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","935.4",""
"2007","Slovenia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","167.4",""
"2007","Slovenia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","4.6","d"
"2007","Slovenia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","54.9",""
"2007","Slovenia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","930.8",""
"2007","Slovakia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","688",""
"2007","Slovakia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","319.5",""
"2007","Slovakia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","22.5",""
"2007","Slovakia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","307",""
"2007","Slovakia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","59.6",""
"2007","Finland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Finland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Finland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Finland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Finland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Sweden","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","2,630",""
"2007","Sweden","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","891",""
"2007","Sweden","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","107",""
"2007","Sweden","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1,406",""
"2007","Sweden","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","2,631",""
"2007","United Kingdom","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","8,575.6",""
"2007","United Kingdom","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,979.1",""
"2007","United Kingdom","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,330.1",""
"2007","United Kingdom","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","998.6",""
"2007","United Kingdom","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","8,575.6",""
"2007","England and Wales","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","England and Wales","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2007","England and Wales","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","England and Wales","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","England and Wales","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Iceland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Iceland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Iceland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Iceland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Iceland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Norway","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Norway","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","833",""
"2007","Norway","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Norway","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1,191.2","e"
"2007","Norway","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0",""
"2007","Switzerland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Switzerland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","960","d"
"2007","Switzerland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Switzerland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Switzerland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0",""
"2007","Former Yugoslav Republic of Macedonia, the","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","551.2",""
"2007","Former Yugoslav Republic of Macedonia, the","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","226.4",""
"2007","Former Yugoslav Republic of Macedonia, the","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","125.5",""
"2007","Former Yugoslav Republic of Macedonia, the","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","174.5",""
"2007","Former Yugoslav Republic of Macedonia, the","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","551.2",""
"2007","Albania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Albania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Albania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Albania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Albania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0",""
"2007","Serbia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","3,958",""
"2007","Serbia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","691.8",""
"2007","Serbia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","128.2",""
"2007","Serbia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","103.7",""
"2007","Serbia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","3,958",""
"2007","Turkey","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","39,678.3","e"
"2007","Turkey","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,125.6","e"
"2007","Turkey","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","31,809","d"
"2007","Turkey","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2007","Turkey","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","39,678.3",""
