"TIME","GEO","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2000","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2000","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2000","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2000","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2000","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2000","Corse (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Hrvatska","Million cubic metres","Precipitation","53,137",""
"2000","Hrvatska","Million cubic metres","Actual evapotranspiration","40,943",""
"2000","Hrvatska","Million cubic metres","Internal Flow","12,194",""
"2000","Hrvatska","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Hrvatska","Million cubic metres","Total actual outflow",":",""
"2000","Hrvatska","Million cubic metres","Renewable freshwater resources",":",""
"2000","Hrvatska","Million cubic metres","Recharge into the aquifer",":",""
"2000","Hrvatska","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Piemonte","Million cubic metres","Precipitation",":",""
"2000","Piemonte","Million cubic metres","Actual evapotranspiration",":",""
"2000","Piemonte","Million cubic metres","Internal Flow",":",""
"2000","Piemonte","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Piemonte","Million cubic metres","Total actual outflow",":",""
"2000","Piemonte","Million cubic metres","Renewable freshwater resources",":",""
"2000","Piemonte","Million cubic metres","Recharge into the aquifer",":",""
"2000","Piemonte","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Precipitation",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Actual evapotranspiration",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Internal Flow",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Total actual outflow",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Renewable freshwater resources",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Recharge into the aquifer",":",""
"2000","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Liguria","Million cubic metres","Precipitation",":",""
"2000","Liguria","Million cubic metres","Actual evapotranspiration",":",""
"2000","Liguria","Million cubic metres","Internal Flow",":",""
"2000","Liguria","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Liguria","Million cubic metres","Total actual outflow",":",""
"2000","Liguria","Million cubic metres","Renewable freshwater resources",":",""
"2000","Liguria","Million cubic metres","Recharge into the aquifer",":",""
"2000","Liguria","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Lombardia","Million cubic metres","Precipitation",":",""
"2000","Lombardia","Million cubic metres","Actual evapotranspiration",":",""
"2000","Lombardia","Million cubic metres","Internal Flow",":",""
"2000","Lombardia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Lombardia","Million cubic metres","Total actual outflow",":",""
"2000","Lombardia","Million cubic metres","Renewable freshwater resources",":",""
"2000","Lombardia","Million cubic metres","Recharge into the aquifer",":",""
"2000","Lombardia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Precipitation",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Actual evapotranspiration",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Internal Flow",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Total actual outflow",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Renewable freshwater resources",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Recharge into the aquifer",":",""
"2000","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Precipitation",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Actual evapotranspiration",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Internal Flow",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Total actual outflow",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Renewable freshwater resources",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Recharge into the aquifer",":",""
"2000","Provincia Autonoma di Trento","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Veneto","Million cubic metres","Precipitation",":",""
"2000","Veneto","Million cubic metres","Actual evapotranspiration",":",""
"2000","Veneto","Million cubic metres","Internal Flow",":",""
"2000","Veneto","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Veneto","Million cubic metres","Total actual outflow",":",""
"2000","Veneto","Million cubic metres","Renewable freshwater resources",":",""
"2000","Veneto","Million cubic metres","Recharge into the aquifer",":",""
"2000","Veneto","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Precipitation",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Actual evapotranspiration",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Internal Flow",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Total actual outflow",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Renewable freshwater resources",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Recharge into the aquifer",":",""
"2000","Friuli-Venezia Giulia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Emilia-Romagna","Million cubic metres","Precipitation",":",""
"2000","Emilia-Romagna","Million cubic metres","Actual evapotranspiration",":",""
"2000","Emilia-Romagna","Million cubic metres","Internal Flow",":",""
"2000","Emilia-Romagna","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Emilia-Romagna","Million cubic metres","Total actual outflow",":",""
"2000","Emilia-Romagna","Million cubic metres","Renewable freshwater resources",":",""
"2000","Emilia-Romagna","Million cubic metres","Recharge into the aquifer",":",""
"2000","Emilia-Romagna","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Toscana","Million cubic metres","Precipitation",":",""
"2000","Toscana","Million cubic metres","Actual evapotranspiration",":",""
"2000","Toscana","Million cubic metres","Internal Flow",":",""
"2000","Toscana","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Toscana","Million cubic metres","Total actual outflow",":",""
"2000","Toscana","Million cubic metres","Renewable freshwater resources",":",""
"2000","Toscana","Million cubic metres","Recharge into the aquifer",":",""
"2000","Toscana","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Umbria","Million cubic metres","Precipitation",":",""
"2000","Umbria","Million cubic metres","Actual evapotranspiration",":",""
"2000","Umbria","Million cubic metres","Internal Flow",":",""
"2000","Umbria","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Umbria","Million cubic metres","Total actual outflow",":",""
"2000","Umbria","Million cubic metres","Renewable freshwater resources",":",""
"2000","Umbria","Million cubic metres","Recharge into the aquifer",":",""
"2000","Umbria","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Marche","Million cubic metres","Precipitation",":",""
"2000","Marche","Million cubic metres","Actual evapotranspiration",":",""
"2000","Marche","Million cubic metres","Internal Flow",":",""
"2000","Marche","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Marche","Million cubic metres","Total actual outflow",":",""
"2000","Marche","Million cubic metres","Renewable freshwater resources",":",""
"2000","Marche","Million cubic metres","Recharge into the aquifer",":",""
"2000","Marche","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Lazio","Million cubic metres","Precipitation",":",""
"2000","Lazio","Million cubic metres","Actual evapotranspiration",":",""
"2000","Lazio","Million cubic metres","Internal Flow",":",""
"2000","Lazio","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Lazio","Million cubic metres","Total actual outflow",":",""
"2000","Lazio","Million cubic metres","Renewable freshwater resources",":",""
"2000","Lazio","Million cubic metres","Recharge into the aquifer",":",""
"2000","Lazio","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Abruzzo","Million cubic metres","Precipitation",":",""
"2000","Abruzzo","Million cubic metres","Actual evapotranspiration",":",""
"2000","Abruzzo","Million cubic metres","Internal Flow",":",""
"2000","Abruzzo","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Abruzzo","Million cubic metres","Total actual outflow",":",""
"2000","Abruzzo","Million cubic metres","Renewable freshwater resources",":",""
"2000","Abruzzo","Million cubic metres","Recharge into the aquifer",":",""
"2000","Abruzzo","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Molise","Million cubic metres","Precipitation",":",""
"2000","Molise","Million cubic metres","Actual evapotranspiration",":",""
"2000","Molise","Million cubic metres","Internal Flow",":",""
"2000","Molise","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Molise","Million cubic metres","Total actual outflow",":",""
"2000","Molise","Million cubic metres","Renewable freshwater resources",":",""
"2000","Molise","Million cubic metres","Recharge into the aquifer",":",""
"2000","Molise","Million cubic metres","Groundwater available for annual abstraction",":",""
"2000","Campania","Million cubic metres","Precipitation",":",""
"2000","Campania","Million cubic metres","Actual evapotranspiration",":",""
"2000","Campania","Million cubic metres","Internal Flow",":",""
"2000","Campania","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2000","Campania","Million cubic metres","Total actual outflow",":",""
