TIME,GEO,NACE_R2,UNIT,WAT_PROC,Value,Flag and Footnotes
2002,Dolnoslaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Opolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Kujawsko-Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Warminsko-Mazurskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Nord-Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Centru,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Sydsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,V�stsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Norra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Mellersta Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,�vre Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Istanbul,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Tekirdag, Edirne, Kirklareli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Balikesir, �anakkale",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Izmir,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Aydin, Denizli, Mugla",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Manisa, Afyonkarahisar, K�tahya, Usak",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Bursa, Eskisehir, Bilecik",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,Ankara,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Konya, Karaman",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Antalya, Isparta, Burdur",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Adana, Mersin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Hatay, Kahramanmaras, Osmaniye",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Kayseri, Sivas, Yozgat",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Zonguldak, Karab�k, Bartin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Kastamonu, �ankiri, Sinop",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Samsun, Tokat, �orum, Amasya",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Erzurum, Erzincan, Bayburt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Agri, Kars, Igdir, Ardahan",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Malatya, Elazig, Bing�l, Tunceli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Van, Mus, Bitlis, Hakkari",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Gaziantep, Adiyaman, Kilis",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Sanliurfa, Diyarbakir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2002,"Mardin, Batman, Sirnak, Siirt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Severozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2003,Severen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2003,Severoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2003,Yugoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2003,Yugozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2003,Yuzhen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),97,
2003,Praha,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Stredn� Cechy,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Jihoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Severoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Severov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Jihov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Stredn� Morava,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Moravskoslezsko,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Stuttgart,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Karlsruhe,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Freiburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,T�bingen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Oberbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Niederbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Oberpfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Oberfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Mittelfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Unterfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Schwaben,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Berlin,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Brandenburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Bremen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Hamburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Darmstadt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Gie�en,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Kassel,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Mecklenburg-Vorpommern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
